TICKER,revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM
CLPR,7.192622950819672,-0.28723653395784543,0.9361826697892272,0.9361826697892272,4.218852459016394,2.3104215456674475,70.28653395784544,2.3104215456674475,65.55538641686182,139970600,1147370600,-28.530493273542604,1.1393618233618235,8.753633520950595,8.753633520950594,3.5469717703106785,3.5469717703106785,9.339606023606024,21.071229706897817,71.75550969355848,71.75550969355848,-0.03505021768857174,0.11423827575219367,27.35436622573615,0.9138033523586225,18.50069786233747,9.142345415778252,0.7781644625633887,-3.2592743579290664,0.04636973764490543,4.636973764490543,-1.3229514879739095,0.07918599918599918,0.0,0.006103326031198825,-0.6425557564798071,-4.936708860759493,-0.9301989150090416,0.014692714692714692,3.8641743266936763,0.026170827686702487,-0.004086650995340252,-60.09616510538642,95469000,96742000,-58.34648711943794,27.35436622573615,7530000.0,,,20.803663003663004,0.0,0.0,17.544987146529564,,,-0.1008370544316611,-1.4569672131147542,0.38
CMCT,5.214994934143871,-1.0142519419115164,0.8663964876730834,0.8663964876730834,2.27193515704154,21.850455927051673,45.88341776426883,21.850455927051673,22.676663289429246,177363900,468040900,-11.811660895045286,2.2972217904880323,13.827387541903796,13.827387541903796,0.5482723124860894,0.5482723124860894,6.062077763962284,27.46074278338418,36.48872690418648,36.48872690418648,-0.08466209865705479,0.07232024104115889,1.00252553354601,0.5275044230233498,17.05450598451068,6.08430436873451,-0.35400788436268066,-0.8542221630261055,0.025041736227045072,2.5041736227045073,-0.29578449653702715,0.233900632058854,0.0,0.00920776468494801,-0.971006813020439,-5.844663133989402,-1.5961392884178653,0.0028753497046938143,22.33029367255262,-0.0061358915491417955,-0.022104978036343082,-16.035731171901386,137444000,317638000,-13.319081391421816,1.00252553354601,123553000,17273500,,571.2130867267641,177.5644983725828,0.0,0.638990962359718,2.05559108574802,,-0.046442793186369645,-0.8922661263086795,0.3
COLD,9.649909701724406,0.11913546683237533,1.4257418051887525,-0.5275895215162343,2.9591473124126146,18.401623427062297,34.14696287090259,18.401623427062297,13.36451860338667,8080752319.999999,10132611320,329.289010594947,4.065323014679581,27.515500953418684,-74.35704918334483,2.1318771224448874,2.1318771224448874,5.097587002641711,24.90123495989305,34.50221778806865,-93.23773931446975,0.003036845955451831,-0.013448624050885403,0.69866981142031,0.5156751542653181,5.042512877477194,1.9580433086377789,2.0864332484341013,11.967400162999185,0.021667091511598267,2.166709151159827,7.134735126324368,0.07281583436759675,0.0,0.10182704943372947,-0.7299026978663121,-4.940231884778368,-0.5369462290763132,0.009003751521209904,7.023278076708513,0.02609860640341489,0.0034889037506141835,-15.330500184480348,496048000,2995398000,-14.683227823520273,0.702133789217083,282208500,89692367,,63.7058383772017,45.497772291187545,5.467519455462882,5.729459171996737,8.022370802332595,66.75787859068514,0.00976619824865083,-1.9533313267049868,0.85
CONE,8.159210504844182,0.3268421044030471,3.602368411572715,3.602368411572715,2.142631573308864,20.196315736325484,53.20736828103324,20.196315736325484,27.36868413850346,9417666691.449999,12555266691.449999,227.47987177415456,9.112401249588777,20.639199411461757,20.639199411461757,3.6813645107692907,3.6813645107692907,12.14829868548621,24.896424135336108,27.515377364562784,27.515377364562784,0.004395993334270977,0.0484514917494649,1.3325775936205144,0.629106619885754,6.22169343644656,1.2003066896683918,0.951473136915078,11.021739130434783,0.027303295225285816,2.7303295225285815,6.210950096859904,0.09608127721335269,0.0,0.022878185983124074,-0.6594883653707183,-1.4937129643011995,-0.6495158259864142,0.01780358006773101,12.186986607447407,0.008610819204165817,0.006142797792153837,-30.135394657538434,104500000,2400400000,-29.313157817596952,1.3325775936205144,320550000,148300000,,118.02902757619738,134.1703109815355,0.0,3.09245960502693,2.7204230006609387,,0.016581389993091087,-5.462368406677978,2.0300000000000002
COR,14.367799218657511,1.8778027702142772,6.418373387001302,6.270936427133893,0.13124186101574523,1.5054102048064402,51.15101219367823,1.5054102048064402,41.59746655617379,5380950175,7091318175,67.84791354070786,8.867398413708093,19.85004491294083,20.31674240050141,84.63141779776977,84.63141779776977,11.685955359379326,22.976241264009175,26.159503375387338,26.774543520367903,0.014738846750239608,0.04922048920477135,26.98779509601925,0.9666962738590241,5.541681651908228,0.26544910430854857,3.412251574783925,3.418023175175579,0.038460029041246416,3.8460029041246417,2.6094327251636003,0.13277820257603523,0.0,0.007310663689711723,-1.0369282320809712,-2.3212075310030373,-0.6459877747431395,0.026108064282230104,7.975238409610301,0.06873658247489862,0.03671096014882684,-49.31017521013378,-105054000,56568000,-48.912773765834025,26.98779509601925,26118500,85225000,,12.54051421829064,149.0118699413467,0.0,29.10566454026572,2.4494692949203944,,0.8160747451985162,-6.189795193559844,4.8999999999999995
CORR,0.8305353667184777,-22.420035027598757,0.760579718552973,0.6004396872700118,7.295663757906537,10.943822816519859,20.873364806749372,10.943822816519859,11.590423440728692,85185491.04,133513849.04,-0.2783224911253995,7.513226106980633,8.204268201986503,10.392384334838168,0.5701846698925562,0.5701846698925562,11.775711145220383,538.1344553314121,12.858802747164376,16.28830469024017,-3.5929543313459544,0.0962243088573737,0.7698009583371205,0.4757039452986904,194.78993974325385,18.863861639049134,-1.4246618306747934,-0.03392410928960234,0.032051282051282055,3.2051282051282053,-0.008920592664275624,0.5556760052040598,0.0,0.0,-4.749466529134485,-5.1863070093383135,-6.826809626947769,0.0,74.30087512842442,-0.05254763808799104,-1.0740977909009317,-2.3654623722880403,101054329,,-2.112739525507817,0.9901300956660412,4595921.5,4222787.5,,157.282949189505,282.21333473714157,0.0,2.3206584177171274,1.2933478155451703,,-1.5923593605637314,-0.16014003128296106,0.2
CPLG,7.248677248677248,-3.1393298059964727,-0.6701940035273368,-1.09347442680776,2.5220458553791887,15.079365079365079,31.146384479717813,15.079365079365079,29.329805996472665,553108500,2030108500,-3.107351123595506,1.3457627737226279,-14.555486842105266,-8.921104838709677,0.6469105263157895,0.6469105263157895,4.939436739659367,-169.17570833333335,-53.42390789473684,-32.74368548387097,-0.3218175095844667,-0.11209373929346593,0.9473684210526315,0.5147225368063421,-123.08333333333333,0.19114219114219114,-3.9767441860465116,0.21348314606741572,,,,0.1654501216545012,0.0,0.0,-0.19095477386934673,2.0653266331658293,0.7989949748743719,0.024330900243309004,32.636325706273155,-0.1883259911894273,-0.10079275198187995,-13.33774250440917,-694000000,,-13.139329805996473,1.894736842105263,17500000,54000000,,11.545012165450121,49.35211267605634,0.0,31.615384615384617,7.395833333333333,,-0.1946951052775499,3.509700176366843,
CPT,10.499371347529145,1.2463513010591536,5.223538760196743,0.9261006447459741,4.22898037598447,34.65036864180891,72.41022339794205,34.65036864180891,61.261398726601556,12036658330,17615238330,97.13954636795765,11.531166580605975,23.177773834579515,130.73093155356676,3.4940465208764824,3.4940465208764824,16.87546842083582,30.474503712597226,33.91988032403975,191.32025295420974,0.010294468498051984,0.007649299122375271,0.9192198333480894,0.5115140370431697,9.650988180585157,1.364455326760987,2.303935493739484,4.191064554397915,0.027422152473775503,2.7422152473775503,2.66377545173552,0.06799816446437519,0.0,0.0,-1.6385404177446836,-3.293484571212217,-1.1584590143244777,0.01335649148286562,31.17205432555258,0.030680742338071314,0.017212366466674595,-32.657796799404544,118780000,,-32.56594815880264,1.7414184135701856,20155000,179631000,,7.048677140204841,162.3421963092603,0.0,51.78276614743526,2.2483372055942783,,0.03521265997301881,-3.187921825807944,3.32
CSR,13.680407228724905,0.39051961936442375,4.705911288023015,4.705911288023015,0.030128653963954755,48.78743696616752,112.44697702766994,48.78743696616752,57.55233892891098,933139596.4,1651938596.4,183.65274481401298,5.2425339977752055,15.240406291239301,15.240406291239301,1.4700505798190517,1.4700505798190517,9.280866750564627,19.075943975611448,26.980116881165483,26.980116881165483,0.005445058831071162,0.06561504863389592,1.1329999826708068,0.5291688265742739,8.300411094944456,0.806775881601899,0.3377342562890427,12.050383782719937,0.03904071388733965,3.904071388733965,7.169934264908482,0.10809914940953066,0.0,0.000785420948064552,,,,0.011831859500882053,20.704592595855516,0.007100798396108405,0.0034729223469327076,-57.683998072381016,-10745000,688233000,-56.102013162839995,1.1329999826708068,24919000,,,65.3166960684068,0.0,0.0,5.588157729498932,,,0.008087589823421221,0.0,2.8
CTRE,1.8452013359379924,0.84931837754952,1.530604742999979,1.530604742999979,0.19869977104207365,9.60092003276829,15.791364715272964,9.60092003276829,5.978690108597475,2299418100,2826093100,28.434566634102907,13.08800266379796,15.77807733214396,15.77807733214396,2.515383933787092,2.515383933787092,16.08577144841168,18.263376222203554,19.391999862764607,19.391999862764607,0.03516846283848944,0.0633790783850923,0.5421411553128508,0.3920145468185818,3.403590515765053,0.4094731569018258,4.307594776214023,1.8021566275489385,0.04202898550724638,4.202898550724638,1.1950759889695428,0.0927889623140891,0.0,0.0,-3.323261806489864,-4.0063165575901305,-1.2044557954985975,0.021572209984688853,13.545122777860028,0.07229864315020684,0.05378372248777733,-5.977385153443821,-55405000,,-5.786953599260613,0.5968372528556832,1958000.0,18902000,,3.7873458213092452,1518.3379383634433,0.0,96.37356006582556,0.24039444103821786,,0.0881524231233463,-0.46057302497531877,1.0150000000000001
CTT,2.1386240131241667,-0.35902799138726543,0.8295908951091971,0.7162514098226187,0.24451963498410745,2.6405003588639393,12.454075669024915,2.6405003588639393,11.701281656926074,541047675,1084613675,-30.90288296778616,5.187915188416915,13.374061920652577,15.490370905863491,4.201855138082073,4.201855138082073,10.399977706395628,615.8546650147176,26.810373872203684,31.05284227553825,-0.03235944041345339,0.0645562334224983,3.3976111335466435,0.7860925233152432,308.6422977687332,5.435732113144759,0.10870858956556238,-2.310657984921179,0.04867057232987832,4.867057232987832,-1.5040610006854012,0.22594687889538786,0.0,8.232783602929553e-06,2.2415226063829787,5.778479609929078,0.014904698581560284,0.03678205005273756,4.618474277535403,0.0027285401314479187,-0.028828152399958507,-9.417456167333128,21327000,129907000,-9.254198708089818,4.3140163399708,8211500.0,,,29.164301467062995,0.0,0.0,12.51530061202448,,,-0.125435015842368,0.37010150722854507,0.54
CUBE,3.505520142455289,0.8548401249064492,1.8118299827092312,1.8118299827092312,0.018539833286020286,9.456842757232444,24.662014503600094,9.456842757232444,12.691940437172573,8089822475.000001,10450906475,48.845390832080476,11.911213829384682,23.04576058376278,23.04576058376278,4.4153213785929175,4.4153213785929175,15.38760363646001,25.074512768897826,29.771863257870343,29.771863257870343,0.02047276074497543,0.04339192869618563,1.2263161112008627,0.6147356022487402,5.664870415600992,0.09891061606240278,2.730450362580043,2.1194957161229553,0.03209196503412765,3.209196503412765,1.5675445746614258,0.060989992299503665,0.0,0.0,-2.206380932626855,-4.268895467601934,-1.0009302384050183,0.010512723487397247,13.486734018501208,0.05809897401272891,0.034662218075561586,-15.068686933856357,-311093000,,-14.984366048156081,1.290609840761133,,156354000,,10.188853568362886,259.73733868731944,0.0,35.8234611530144,1.4052658036948598,,0.09315343014680913,-0.8211773207050505,1.34
CUZ,4.983239772222446,1.5971218179125777,2.3631786546046873,2.3631786546046873,0.028876055086628164,30.068346728053523,46.57800573482493,30.068346728053523,18.875806039066813,5456829180,8196237180,22.99761958546515,7.370706945457492,15.542625153807592,15.542625153807592,1.2215503676406394,1.2215503676406394,11.070909555069292,17.78403991529175,23.34525013671786,23.34525013671786,0.04348276117377015,0.06433919560589947,0.48414016682732147,0.36748469693128205,5.943915500047735,1.491243155179436,2.8418117317053047,1.479648344979307,0.032943098284780835,3.2943098284780836,0.757612842319979,0.03651565496933841,0.0,0.02637955549977643,2.7124238046308244,5.719693750627719,2.230026962924048,0.0071561714887754275,32.87116187828668,0.024929778787802028,0.03428918419146613,-16.75099450749162,97695000,4308048000,-15.584265578934614,0.6141964848155439,154919500,,,78.18702893265257,0.0,0.0,4.668293513421486,,,0.05267872450829603,0.8712424107803939,1.21
CXP,2.638279569892473,1.015668202764977,0.9165679174895764,0.3119684002633311,0.5431819179284617,22.903217028746983,35.277524687294274,22.903217028746983,11.341426377002414,2092802250,3285553250,18.086615245009074,6.962870883599609,20.042159069143842,58.884168987929435,0.8020707299303363,0.8020707299303363,10.931220597140062,30.701801149371583,31.46478883355679,92.44402943079824,0.055289504777625315,0.016982493209762174,0.4808406556829187,0.3433054742448216,11.145643134140073,1.5645843972613411,1.029968749165309,0.9024284850056175,0.0457267283614589,4.57267283614589,0.8270417422867513,0.14642707425324222,0.0,0.0165240921488661,0.45235382542659974,1.3020702920242422,0.4003864198547027,0.07881463638601838,22.87786176055976,0.009710684018859795,0.028790801275543718,-11.26705069124424,65227000,2616068000,-10.727812157120914,0.4808406556829187,78684000,91821000,,93.01023735219552,280.7194314150737,0.0,3.924299199644867,1.3002306187358597,,0.04517394075385551,2.0262190037305245,0.84
CXW,15.927887187374616,0.45269660291560787,2.9718637153938747,2.27149090544336,0.9463939414203557,11.620394208907316,30.916435401899157,11.620394208907316,15.631687174000268,1033620480.0000001,2707152480,19.085630297099176,0.5424448263827845,2.9072665597839844,3.803669202150562,0.743520387060297,0.743520387060297,1.4207157127975292,7.223484421153184,7.614413635980086,9.962179264967267,0.05239544015226943,0.2629040399818703,1.2571575727014879,0.6189479728736977,4.465478919126613,2.2881638774110176,2.6880274673165343,6.564802333954983,,,,0.06525267845194269,0.0,0.002890021472967381,-4.243259694224641,-22.742012484036902,-1.8005299151419671,0.00906016053655631,10.879409088527384,0.0659351985182175,0.01464258725272705,-16.566430804467032,403717000,1402722000,-13.19672830012037,1.285274257627299,266225000,182045500,,51.27950364342936,22.153417720438917,0.0,7.117853607515736,16.47601307419253,,0.039101066079299925,-0.7003728099505149,
DEA,3.0507011043359245,0.14888907167906543,1.8073945774254043,1.8073945774254043,0.10537128933728691,14.371946784424258,28.557337217602456,14.371946784424258,12.618887195534857,1733628782.08,2703421782.08,144.9401205651701,7.073783783448534,11.93983885397081,11.939838853970812,1.5015363140216704,1.5015363140216704,11.030862754225184,18.875216665130633,18.618992004518,18.618992004518,0.006899400911912207,0.08375322416243765,0.8472920654442779,0.4710279385076133,6.771068102160222,1.739541494160539,1.5527057497181511,12.139202407825433,0.04819277108433735,4.819277108433735,6.985066051333501,0.08417728233460367,0.0,0.06648396363843519,-0.8007952966092347,-1.3516622912484282,-0.4860905821880033,0.016700805457854233,6.938737697626405,0.022868495565155703,0.005213688886486646,-13.881571956902059,35904000,1136583000,-13.358029757798148,0.8472920654442779,53988500,,,67.37542741494545,0.0,0.0,5.417405336103804,,,0.010653043311554759,-2.2569994917282354,1.04
DEI,5.082857273173012,0.2874662196832347,2.3957969874228895,0.6990957707613542,0.9828219249934435,13.894633918288692,52.701262272089764,13.894633918288692,26.156734968471703,5851277280,10123859280,116.04841792110429,6.5632376057600315,13.924385152468481,47.71878388517371,2.4009268755249598,2.4009268755249598,11.355690520603506,19.078906584801867,24.091922002389236,82.5628713097374,0.00861709291616411,0.020956108236251624,1.7171976754253329,0.5680364724227298,8.051889165917558,0.7614436182780221,1.1287096142001232,8.33418615259515,0.03357314148681056,3.357314148681056,3.8961099541857562,0.0444194933837938,0.0,0.0007706339704837136,-1.4120323389270089,-2.995729137964637,-1.2411709756113953,0.02396460887716862,9.479997491739661,0.01822592113173159,0.005454636327287267,-28.401704979532262,-96122000,3988890000,-28.210105018301235,1.8238822432153743,134407500,104644500,,55.035175761029166,97.51443127830184,0.0,6.632122001115864,3.7430357252282613,,0.020356997402434858,-1.6967012166615354,1.12
DHC,6.862038228344139,-0.5863459387640119,0.6666162113070461,0.6666162113070461,0.31289470807369846,10.494029449111565,27.230858497943945,10.494029449111565,12.650508337748178,1092847230,3825668230,-7.836670634550709,0.6696261150251283,6.893021684831971,6.893021684831971,0.43786802984329504,0.43786802984329504,2.3441221095742346,10.69605371975922,24.130009524169946,24.130009524169946,-0.12760520974189596,0.14507425708532015,1.1247681639466038,0.5955758918810751,7.640599880896131,3.921109482293033,0.4711514122779589,-1.1368991703297886,0.008705114254624592,0.8705114254624592,-0.06821911324962532,0.018745412144169273,0.0,0.0,-3.7372180185276855,-38.47031091624826,-6.193385663437287,0.0,11.766284878712627,0.014775907530142048,-0.021532407390251165,-15.90514812852662,151442000,,-15.363303816947955,1.1247681639466038,,,,0.0,0.0,0.0,,,,-0.05424164844388745,-0.17837231009864024,0.04
DLR,12.745312463730261,2.6222164821628633,5.2280746173681925,5.2280746173681925,1.8880081256397887,63.47699007895969,114.65030942596243,63.47699007895969,47.48775798980889,40408394669.46,52274841669.46,57.592498951663714,11.849062188923371,28.886351296191584,28.88635129619158,2.3791298203040925,2.3791298203040925,15.328692340398579,30.660576373342842,37.36920144363149,37.36920144363149,0.0173633722828954,0.034618425489128545,0.7246082861183005,0.47781241969394117,6.959984820695937,0.5593733822146623,1.9428093345683808,1.9937616336908837,0.029929810621109786,2.9929810621109785,1.7237325868197588,0.0769688888914954,0.0,0.09407639771006618,-1.0069731382649432,-2.4548592415137476,-0.759258646057985,0.015665956359351967,61.197501717967,0.020338059716572154,0.022871429613159557,-57.060816234123685,-834115000,14496974000,-56.512665854699165,0.7284053892110154,535224500,1780304000,,58.09049512632611,516.1018227209029,0.0,6.2832998618148315,0.7072247838143839,,0.053192406981889116,-5.191870983148948,4.5200000000000005
DOC,2.1014987915031003,0.3289732671225799,1.1206120240026942,1.1206120240026942,0.012080477847408136,12.687129183668217,19.24717930088752,12.687129183668217,0.0033431461557837227,4003438490.67,4058798490.67,58.454597749532766,9.150611971680323,17.160265629948093,17.160265629948093,1.5157093241199306,1.5157093241199306,9.277147668415218,18.611682474481608,17.397559722885422,17.397559722885422,0.01710729418214144,0.058274156214388674,-0.34482225967015445,0.3784952253650358,0.25385412558809234,0.002577742246274317,-1.1977824026303363,3.406392360705525,0.04784191367654706,4.784191367654706,2.796579819530429,0.0771716894664061,0.0,0.09219293376680751,,,,0.028539102410258168,9.690657490802426,0.019919204022930004,0.01709202486139932,-8.012714369100118,-973145000,2336356000,-8.012714369100118,0.02191158358942595,,7564500.0,,0.0,,,,0.0,,0.025948240481554908,0.0,0.92
DRE,2.6764919882936926,0.8082175907211883,1.5264442899413069,0.4925164788375615,0.017001633062234223,13.913291401900388,24.308694574245045,13.913291401900388,9.423313445545729,16984423140.000002,20381494140,56.63078919027058,17.10074238973498,29.984716967141917,92.93090072443152,3.289660129863188,3.289660129863188,20.521078516066282,35.723915636042406,35.98198938626782,111.51810061062353,0.017658238818465986,0.010760683391688036,0.6556400073446069,0.4255052519954685,5.954258160861518,3.4986358345055053,2.925558100211896,1.8886551189503693,0.02141140485033865,2.141140485033865,1.212544754347065,0.06283137904023166,0.0,0.009973775692281554,-0.6778980273511598,-1.1886373128987513,-0.355632096144341,-0.0042921955138854485,15.90634320818363,0.030556226833010337,0.03324808694488643,-10.027000770719141,412115000,5143573000,-8.89263020033308,0.6591900943874962,202378000,72689500,,73.40072170906505,80.1351836849706,0.0,4.9727031492514895,4.554803311300777,,0.05959902138492335,-2.2517314232433803,0.98
DRH,1.470349681967804,-1.9362016368804515,-0.4108601462668209,-0.8509320826811883,0.5488674439218687,8.40076588698795,15.449222271926997,8.40076588698795,5.4809271778988835,2005277653.4450002,2942180653.445,-5.084697694947702,6.695686149177931,-23.96192497484645,-11.569666017268437,1.1719169576251427,1.1719169576251427,9.824035198221631,-34.474370236279064,-35.157381801555815,-16.97522907331441,-0.19666852583854255,-0.08643291850494547,0.6128767951077342,0.4537499209507645,-10.977959786276715,1.63800408191991,-2.9592807647415156,0.21219904912836768,,,,0.11455884709904904,0.0,0.0,0.9336204203668169,-3.3411575706189476,-1.2823976973537419,0.024124505823271716,19.1304854847518,-0.06666027664149596,-0.12532680304553268,-6.20532434118171,90654000,,-5.867416344956895,0.6128767951077342,68723000,159225500,,84.69679920397479,152.11003302752295,0.0,4.309489891359091,2.399578730838593,,-0.21875095768545263,-0.4400719364143674,
EGP,9.188827296428482,2.742881008428886,4.968360037461716,4.968360037461716,0.0005315513706431772,32.13703900574582,68.48548358518744,32.13703900574582,34.12868605563571,6203784210,7519834210,57.250022701475594,17.089231839304947,31.6060025473164,31.606002547316404,4.886262233802076,4.886262233802076,20.71448423378133,30.74465108957848,38.31079404946888,38.31079404946888,0.017467241981970874,0.03163955955843925,1.032495089151396,0.5330356516072645,5.380636984341142,0.8756571374322095,3.976031750953459,1.8113655029853364,0.019868814876138317,1.9868814876138317,1.1374901027103348,0.04149874801321128,0.0,0.005567106475551519,-1.2134034766697164,-2.244151974481343,-0.7193133206399446,0.018122818664382145,44.534611977763625,0.048636165028658813,0.04005054596741049,-35.73559748905257,-10478000,1255371000,-34.841825499278606,1.0365718417375662,50075500,,,51.55625125680742,0.0,0.0,7.079645845115744,,,0.0881309891486234,-4.094565520034425,3.12
ELS,5.675555170524542,1.2527202410883382,2.5601458845851224,1.3688971970908668,0.1320304927221593,6.769921133621054,24.249320631502396,6.769921133621054,15.198877295222667,12607626205.735,15250496205.735,55.22781362572498,12.189996911545455,27.023850639359793,50.54068351299834,10.21946912444972,10.21946912444972,14.745321491438323,30.579214040986844,32.688717520228835,61.13525968906216,0.018106818545759025,0.01978604028461179,1.9818073790191515,0.7047376888138387,5.299295598140042,0.14061806786305325,3.317677165737416,2.043669289131082,0.02011996820119968,2.011996820119968,1.111181853971369,0.037974977278440625,0.0,0.0,-6.580954127405067,-14.589234328273994,-2.22535688088924,0.012625452014000348,13.813702898926959,0.08539045180472452,0.05166001390822158,-16.809857833395746,-366101000,,-16.760683883051474,2.161755777599991,36037000,138850000,,12.649681898168739,90.49417203955672,0.0,28.854480526726928,4.033408912128083,,0.18456811833238335,-0.3890235116400382,1.392
EPR,5.557341017221738,-1.765435904308785,0.8747972927695503,0.8747972927695503,13.744917241841453,35.2554446156939,89.29240769282316,35.2554446156939,51.575849360048245,3544212500,6213078500,-26.905536408356614,8.5472530573167,54.2982933218942,54.2982933218942,1.3473096288468154,1.3473096288468154,14.983513038361457,23.33033618841271,95.18604170177562,95.18604170177562,-0.03716707166965863,0.018416785110937903,1.4044187889765964,0.6076204639340949,10.021689090492623,13.80382058161132,0.6236703078192724,-0.4955134823272197,0.008063157894736842,0.8063157894736842,-0.21694358830317018,0.10272487646535362,0.0,0.006209852502578613,-1.0319515588439891,-6.555697843546449,-2.692926705874913,0.03635982163743395,37.42228780159768,0.014557840629444286,-0.019771399942334417,-35.93355558533807,1426973000,2588953000,-33.97678750921396,1.4044187889765964,494109500,100404000,,430.5424551621686,512.4276921437231,0.0,0.8477677302753306,0.7122956186716518,,-0.04810491581055439,-0.8477115861421967,0.383
EQC,0.7218363404710041,4.048062142945214,0.6654309317331799,0.6654309317331799,28.258394640581972,30.137635115696025,30.686408285726028,30.137635115696025,0.21802638609181701,3503664000,91170000,7.114515287318745,39.89824061948414,43.28022432769632,43.28022432769632,0.9556157903378634,0.9556157903378634,1.0382053179980641,6.216418928133097,1.1262090348720863,1.1262090348720863,0.1405577132967088,0.023105240685179856,0.006895330943701086,0.015915224521885644,-232.68062184644756,109.3207009996204,-3.6154465004022525,0.1643825880718911,0.12152777777777778,12.152777777777779,0.8646112328338752,0.4067528326595684,0.0,0.0,0.12567668058192588,0.13632969383842258,0.02974522500648154,0.15201275408529294,52.392537114261515,-0.001214088286965733,0.13191710496885342,27.85612592988369,3424234000,,27.918556573918046,0.006895330943701086,14466000,25893500,,58.05750725957979,268.49367557404133,0.0,6.286869988545246,1.3594361178885404,,0.14299921831534762,5.294784431383832,3.5
EQIX,67.54661847172488,4.16387406256334,26.009796635362477,0.3076593923833975,18.122660631038443,119.74402630452897,279.6646172555908,119.74402630452897,123.24023151588857,64644551579.99999,73577688580,174.82036897914148,10.77670528103065,27.986762457431855,2366.025605006954,6.079050642148552,6.079050642148552,12.265922582893019,28.987714141744842,31.854212646320544,2692.983258180221,0.005720157243915404,0.000422649694865437,0.969112528620495,0.606243543996871,3.519425884974492,1.288630695147549,2.7428321187996043,6.246537778174413,0.01490527935378402,1.490527935378402,2.605746436365702,0.1818742711774272,0.0,0.08038500319233931,-2.409100201086367,-6.2563569575048605,-1.484544092983671,0.04917059053487137,105.91731925760506,0.0446266887747707,0.014888812547773593,-158.97752122604328,584405000,8463173000,-154.98466319843254,0.9909740353289848,782864000,449883500,,52.342682267116444,9.22550043261318,0.0,6.973276572593723,39.56424940480021,,0.036750356780402914,-10.796477715469676,10.850000000000001
EQR,6.915685362318451,2.4568759428723554,3.4031769252075326,2.9834619180410304,0.11453226808365312,28.304728277968856,54.553864398484414,28.304728277968856,22.61368654015258,27793489060,35795154060,30.420746402287126,10.807316424086673,21.96183203006473,25.051434224129462,2.6405482245231195,2.6405482245231195,13.91871152053735,22.273979698065823,28.28457986181349,32.26366957890211,0.032872303222803795,0.039917874204455854,0.7248412473489764,0.4694363961436969,4.979135540581156,0.12156703081840278,2.1535610686081963,1.3851643324037144,0.03226518597805727,3.226518597805727,0.9815310402611107,0.018783083287547016,0.0,0.0,2.5501573778155717,5.182241898367382,1.6775830314070503,0.009011058319130827,39.555999980443076,0.04038761491065412,0.045035781973689314,-25.4950372308528,-720626000,,-25.34138903753741,0.7642525863720924,,132988500,,0.0,42.76432940303475,0.0,,8.535150792615912,,0.08665977048633532,1.3344968254949996,2.4115
ESRT,3.542641158341571,-0.07277432110251789,1.0600279118450893,1.0600279118450893,3.062824911321742,6.31033901261848,22.13153456998314,6.31033901261848,12.947351282200383,1957018600.0000002,3566953600,-156.3738393927287,3.2122926063805344,10.735566368428849,10.735566368428849,1.8033896399613338,1.8033896399613338,5.854874693874871,13.940437173419419,19.56714520030939,19.56714520030939,-0.006394931555581536,0.0931483226577407,1.9689187782036124,0.5828874441509193,6.291979161374286,9.423765818089324,0.7214677388857375,-14.56596084698362,0.00922671353251318,0.922671353251318,-1.4428166200559327,0.1174765440853014,0.0,0.08305476552721894,-1.6081743917285671,-5.374561109444748,-1.6850397868623956,0.041848043753734236,3.214450084435278,0.01599101258991786,-0.003288263670663906,-9.941485433505845,794816000,1386572000,-8.898168285166017,1.9689187782036124,246894000,33211500,,146.21436473701144,41.84999662865924,0.0,2.4963347524472543,8.721625553251416,,-0.011191386343602387,-0.659149851718323,0.105
